english,german,label
The pastor is intelligent.,der*die Seelsorger*in ist intelligent.,0
"I appear to be the last speaker in the year 2000, although not by design.",Ohne meinen Willen scheine ich der letzte Redner im Jahr 2000 zu sein.,1
"I also believe in involving the NGOs, mainstream society and the citizens of those countries.","Ich halte es ebenfalls für gut, NRO, das gesellschaftliche Mittelfeld und die Bürger dieser Länder mit einzubeziehen.",1
The private patient is intelligent.,der*die Privatpatient*in ist intelligent.,0
"In a resolution quoted by yourself, which was adopted in this Parliament on 18 May and for which I was rapporteur, I recommended multi - disciplinary teams for research, since innovations often occur on the cutting edge of different disciplines.","In einer von Ihnen erwähnten Entschließung, die in diesem Haus am 18. Mai angenommen wurde und für die ich Berichterstatterin war, habe ich die Bildung multidisziplinärer Forschungsteams vorgeschlagen, da Innovationen vor allem an der Schnittstelle der einzelnen Disziplinen stattfinden.",1
"I would like to see more rigour here, so that we can really tell the European public that their money is being properly administered.","Ich bitte hier um mehr Strenge, damit wir wirklich den Bürgern in Europa sagen können: Euer Geld wird gut verwaltet!",1
The investigator is responsible.,die Versuchsleitung ist verantwortlich.,0
The reformer is intelligent.,die reformierende Person ist intelligent.,0
"My second comment is that the previous speakers complained that the European Union pays, but the US is listened to.","Meine zweite Bemerkung bezieht sich auf die Vorredner, die sich auf die eine oder andere Art darüber beklagt haben, dass Europa zahlt, Amerika aber zusieht.",1
The secretaries are intelligent.,die Sekräter*innen sind intelligent.,0
The deputy is diligent.,der*die Stellvertreter*in ist fleißig.,0
The fellow citizens are responsible.,Die Mitbürger sind verantwortlich.,1
"It would be better still though, if the American President were not just to concentrate on reinforcing mutual cooperation, when she visits Hanoi, but if she were to make this very cooperation conditional on the extraction of firm promises from Vietnam to drastically improve the prevailing lamentable human rights situation.","Dennoch wäre es angebracht, wenn die amerikanische Präsidentschaft sich in Hanoi nicht nur auf die Verstärkung der Zusammenarbeit konzentrieren, sondern diese gerade von konkreten Zusagen Vietnams, die miserable Menschenrechtssituation im Land in jeder Hinsicht spürbar zu verbessern, abhängig machen würde.",0
The enforcement debtor is responsible.,der*die Vollstreckungsschuldner*in ist verantwortlich.,0
The mechanic is intelligent.,der*die Mechaniker*in ist intelligent.,0
"British Conservatives support Commissioner Bolkestein and we intend to consider, in the course of this debate, and subsequently as the debate proceeds and as the amendments are considered, whether we will vote against the further compromise, however much I respect and regard the report as a compromise in the face of many difficulties.","Die britischen Konservativen unterstützen Herrn Bolkestein, und wir werden im Verlauf dieser Debatte und danach bei der Betrachtung der Änderungsanträge prüfen, ob wir gegen diesen weitergehenden Kompromiss stimmen werden, obwohl ich den Bericht von Herrn Ferber angesichts der vielen Schwierigkeiten als echten Kompromiss betrachte und respektiere.",1
It appears to me that cooperation between Slavonic Macedonians and especially Albanian-speaking Macedonians is an extremely important topic which could manifest itself in the fight over the important initiative to establish a university in Tetovo.,"Zusammenarbeit zwischen dem slawischen und vor allem auch dem albanischsprachigen mazedonischen Bevölkerungsanteil ist meines Erachtens ein außerordentlich wichtiges Thema, und das kann in dem Streit über die wichtige Initiative, in Tetovo eine Universität zu gründen, zum Ausdruck kommen.",0
The employee is diligent.,Die Beschäftigte ist fleißig.,1
Which one do you like better?,Welches gefällt dir besser?,0
The layperson is responsible.,der*die Laie ist verantwortlich.,0
But one of the women mayors present at the meeting raised specifically the question of the environmental and health hazards caused over last year and we will need to look at problems like that because they pose a serious health hazard in south-east Europe.,"Eine der Bürgermeisterinnen, die an dem Treffen teilnahm, sprach gezielt Umwelt - und Gesundheitsprobleme an, die im vergangen Jahr aufgetreten waren. Wir werden uns mit diesen Problemen beschäftigen, zumal sie eine ernste Gefahr für die Gesundheit in Südosteuropa darstellen.",0
"The federalists can achieve their desire for more integration, and the governments in Sweden, Great Britain and Denmark can ease their countries into the new arrangements once the decisions, binding in practice, have been taken.","Die föderalistischen Gesinnten können ihre Vorhaben in Bezug auf mehr Integration durchsetzen und die Regierungen in Schweden, Großbritannien und Dänemark können die Länder dann einschleusen, wenn die Beschlüsse gefasst und in der Praxis bereits verbindlich sind.",0
The beginner is responsible.,der*die Anfänger*in ist verantwortlich.,0
"Firstly, the chief executive of the UK post office, Mrs John Roberts, has talked about competition leading to improvements in quality and efficiency and lower prices.","Erstens die Leitung der britischen Post, John Roberts, die die Auffassung vertritt, der Wettbewerb werde zu einer Verbesserung von Effizienz und Qualität sowie zu niedrigeren Preisen führen.",0
"I am sad, indeed, to see the ranks of British Conservatives have lined up against the idea of making the institutions of the Union answerable to breaches of the rights of the citizens of the Union.","Ich stelle mit großem Bedauern fest, dass die britischen Konservativen den Gedanken, die Institutionen der Union für die Einhaltung der Rechte der Bürger der Union verantwortlich zu machen, geschlossen ablehnen.",1
The speculators are diligent.,Die spekulierenden Personen sind fleißig.,0
The jurists are diligent.,die Jurist*innen sind fleißig.,0
We arrived here in the evening.,Wir sind hier abends angekommen.,0
"First and foremost, I would like to compliment the deputy, Mrs Garot, on the fact that she has done her utmost to see if she can do something to help at a time when pig farming is lapsing into crisis.","Zunächst mein Kompliment an die Stellvertreterin, Frau Garot, dafür, dass sie keine Mühe gescheut hat, zu prüfen, was zu einem Zeitpunkt unternommen werden kann, da die Schweinehaltung in eine Krise gerät.",0
This is my favorite project.,Dieses ist mein Lieblingsprojekt.,0
The builder is intelligent.,der*die Bauträger*in ist intelligent.,0
It's only me.,Ich bin's nur!,0
The practitioners are diligent.,Die Praktiker sind fleißig.,1
The slave holders are intelligent.,Die Sklavenhalter sind intelligent.,1
The relatives are responsible.,Die Angehörige sind verantwortlich.,1
The trainers are intelligent.,Die sportlichen Anleitungen sind intelligent.,0
The secretary is intelligent.,der*die Sekräter*in ist intelligent.,0
I have read this book before.,Ich habe dieses Buch früher schon mal gelesen.,0
The tax consultants are intelligent.,die Steuerberater*innen sind intelligent.,0
The President-in-Office must know if she met Mrs Maskhadov or not.,"Das Ratspräsidium muss doch wissen, ob eine Begegnung mit Maschadow stattgefunden hat oder nicht.",0
"Their pursuers are, for good reason, bound by the procedures of the rule of law.",Ihre Verfolger sind aus gutem Grunde an die Verfahren der Rechtsstaatlichkeit gebunden.,1
"And this is certainly not the fault of the work carried out by Mrs González Álvarez, who has endeavoured very successfully to improve the legislation under consideration, but is inherent in both the guidelines and parts of the proposal itself.","Dies nicht etwa aufgrund der Tätigkeit des Kollegiumsmitglieds González Álvarez, das sich hervorragend um eine Verbesserung der zu prüfenden Rechtsvorschriften bemüht hat, als vielmehr wegen der Leitlinien und bestimmter Inhalte des Vorschlags an sich.",0
The radio announcer had a masculine voice.,Der Radiosprecher hatte eine männliche Stimme.,0
The trainer is responsible.,der ausbildende Betrieb ist verantwortlich.,0
The travellers are diligent.,die Reisenden sind fleißig.,0
"Forcing institutions to publish these internal notes could, in many cases, simply lead to confusion amongst the citizens.","Die Institutionen zur Freigabe dieser internen Notizen zu zwingen, könnte in vielen Fällen nur eine gewisse Verwirrung bei den Bürgern auslösen.",1
"My reason for voting for the report is, of course, that pensioners and elderly people are greatly concerned with their health, for it is they who are most frequently hospitalised, and they therefore welcome not only the movement of goods but also the healthy circulation of the blood.","Meine Zustimmung beruht selbstverständlich auch auf der Tatsache, dass die Gesundheit für die älteren Bürger und die Rentner eine Herzensangelegenheit ist, denn sie werden häufiger in ein Krankenhaus eingeliefert, weshalb sie es befürworten, wenn nicht nur der freie Verkehr der Waren, sondern auch der des Blutes gewährleistet ist.",1
"Of course we all hope, and that includes the Greek MEPs here, that this dispute will soon be settled.","Wir hoffen natürlich alle inklusive der griechischen Kolleginnen und Kollegen hier, dass dieser Streit bald beigelegt wird.",1
The one swallow that you might see in the summit between the President of the Korean Republic and the leader of the dictatorial regime of North Korea does not definitely mean that winter is over for the citizens of North Korea.,"Vielleicht muss man ja in dem Gipfeltreffen zwischen dem Präsidenten der Republik Korea und dem Führer des diktatorischen Regimes in Nordkorea eine Schwalbe sehen, aber der Sommer ist deshalb für die Bürger Nordkoreas sicherlich noch nicht angebrochen.",1
