english,german,label
"Sadly, this phenomenon is not restricted to Romania alone, but I particularly hope that the Romanian authorities will distinguish themselves by eliminating this fault as well which is particularly apparent in their preparations for accession to the European Union and respect civil rights.","Leider betrifft dieses Phänomen nicht nur Rumänien, doch hoffe ich ganz besonders, dass sich die rumänischen Behörden dadurch hervortun, dass sie dieses Übel, das bei den Vorbereitungen auf den Beitritt zur EU besonders deutlich zutage trat, in den Griff bekommen und die Bürgerrechte respektieren.",1
"If citizens are to feel involved in the European Union, its policies and institutions, then it is up to the Members of Parliament in particular to disclose more of the critical decisions, the contradictions, the divergent interests and projects driving the economic and social operators within the European arena.","Damit die Staatsangehörigen fühlen, dass die Europäische Union, ihre Politiken und ihre Institutionen sie etwas angehen, müssen insbesondere die Parlamentsmitglieder die Grundentscheidungen, die Widersprüche, die Interessen - und Zielkonflikte der wirtschaftlich und sozial handelnden Personen im europäischen Rahmen stärker verdeutlichen.",0
"To some extent, those of us who are politicians find ourselves in the middle.",Und wir als Politikgestaltende geraten dabei bisweilen zwischen die Fronten.,0
The contractors are intelligent.,Die Auftragnehmenden sind intelligent.,0
"Representatives of the governments, MEPs and national MPs, together with the Commission, reaching an agreement on the Charter of Fundamental Rights of the European Union, in ten months, seemed an impossible objective.","Die Tatsache, dass wir, die persönlichen Abgestellten der Regierungen, Europa - Abgeordnete und nationale Abgeordnete, uns gemeinsam mit der Kommission in zehn Monaten auf eine Charta der Grundrechte der Europäischen Union geeinigt haben, schien zunächst unerreichbar zu sein.",0
"To some extent, those of us who are politicians find ourselves in the middle.",Und wir als Politiker geraten dabei bisweilen zwischen die Fronten.,1
"Indeed, scientists and climatologists are increasingly less worried about hiding their fears in relation to the consequences of greenhouse gas emissions, and even the general public is starting to become aware of them.","Die in der Wissenschaft und der Klimaforschung Tätigen machen immer weniger ein Hehl aus ihren Befürchtungen hinsichtlich der Auswirkungen der Treibhausgase, und auch die Bevölkerung beginnt sich zunehmend dessen bewusst zu werden.",0
"Lastly, I would like to stress that this is an area where women entrepreneurs should benefit from special support, and I wish to emphasise that we, the European Parliament, should be calling on the Commission to monitor progress in this field by means of benchmarking and a scoreboard process.","Ich möchte noch anmerken und betonen, dass in diesem Bereich auch Frauen als Unternehmerinnen eine besondere Förderung zugute kommen sollte, und ich möchte noch unterstreichen, dass wir als Parlament doch auch die Kommission auffordern sollten, diesen Prozess der Fortschritte in diesem Bereich durch ein Benchmarking und einen Score - Board - Prozess zu begleiten.",0
"There was a mistake in the original analysis, and that has been corrected now, but I would like the delegate, Mrs Morillon, to briefly comment on these two points.","In der ersten Analyse war ein Fehler, der jetzt korrigiert ist, aber ich wäre dankbar, wenn das Delegationsmitglied Morillon zu den beiden Fragen kurz Stellung nehmen könnte.",1
"The first level of inspection is the responsibility of the animal nutrition producing companies themselves as well as the farmers, who ought to be the most directly concerned with ensuring the quality and safety of the products that they use.","Die erste Kontrollebene muss von den Tierfutterherstellern selbst sowie von den in der Landwirtschaft Tätigen gewährleistet werden, die in erster Linie ein Interesse an der Qualität und Unschädlichkeit der von ihnen verwendeten Erzeugnisse haben müssen.",0
"In Amsterdam, the Heads of State and Government failed their exams, and now they have to go to Nice to resit them.","In Amsterdam sind die Staats - und Regierungsoberhäupter schon einmal nicht versetzt worden, und diese Klasse muss jetzt noch einmal in Nizza nachsitzen.",0
It would be to the credit of the acting President-in-Office of the Council if she were to set things right in her own country too.,"Der amtierenden Ratspräsidentin stünde es gut zu Gesicht, wenn sie auch in ihrem Land Ordnung schaffen würde.",0
"It also affirms that real democracy requires all citizens to participate and be represented equally in the economy, decision making and social, cultural and civil life.","Voraussetzung für die volle Verwirklichung der Demokratie ist nach Auffassung der Kommission, dass alle Bürgerinnen und Bürger gleichberechtigt am Wirtschaftsleben, an Entscheidungsprozessen, am gesellschaftlichen und kulturellen Leben und an der Zivilgesellschaft teilhaben.",1
"I am delighted that the report has turned out to be so positive and that Slovenia and as leader of the delegation I was able to check this out repeatedly, and in fact the Commissioner was there with me on more than one occasion has made truly enormous efforts to fulfil the criteria.","Es freut mich, dass der Bericht so positiv ausfällt und dass Slowenien sich und das habe ich als die leitende Person der Delegation mehrfach überprüfen können, und das Kommissionsmitglied war ja mehrfach mit dabei wirklich massiv angestrengt hat, die Kriterien zu erfüllen.",0
The children's day carer is diligent.,der*die Kindertagpfleger*in ist fleißig.,0
The layperson is responsible.,der*die Laie ist verantwortlich.,0
The opinion leader is diligent.,der*die Meinungsführer*in ist fleißig.,0
The operators are responsible.,Die Betreiber sind verantwortlich.,1
"I should also like to thank my fellow members, Mrs Pronk and Mrs Karas, for their valuable contribution to the final report.",Außerdem möchte ich den Frauen Kolleginen Pronck und Karas für ihre wertvollen Ratschläge bei der Erstellung dieses Berichts danken.,0
These negotiations were always going to be hard but Commission officials believed that a deal would be done at the end of the day because political leaders across the world simply had too much to lose by returning home empty-handed.,"Derartige Verhandlungen waren schon immer schwierig, doch Kommissionsvertretende waren der Ansicht, dass man am Ende zu einer Einigung kommen würde, weil die in der Politik Tätigen aus aller Welt einfach zu viel aufs Spiel setzen würden, wenn sie mit leeren Händen nach Hause kämen.",0
"Yet even today the generous idea of granting each citizen the greatest possible freedom, provided it is compatible with the same measure of freedom for others, still comes up against obstacles, some de facto, others de jure.","Der edle Gedanke, jedem Bürger die größtmögliche Freiheit zuzuerkennen, sofern sie in gleichem Maße mit der Freiheit der anderen vereinbar ist, trifft noch heute auf Hindernisse, teils faktischer, teils rechtlicher Art.",1
The freelancer is intelligent.,die freiberuflich arbeitende Person ist intelligent.,0
It is very important that the Commissioner is present for this report because she is very interested in it and we are very much in the hands of the Commission for its success.,"Für diesen Bericht ist die Anwesenheit des Kommissionsmitglieds unbedingt erforderlich, da es sehr daran interessiert ist und dessen Erfolg stark von der Kommission abhängig ist.",1
I would also like to thank the Commissioner for her efforts and I hope I can assure her that the relatively low attendance in this House does not reflect the level of interest in this subject.,"Ich möchte Frau Patten ebenfalls für ihre Bemühungen danken, und ich denke, ich kann ihr ,versichern, dass das schwach besetzte Haus kein Ausdruck für mangelndes Interesse an dieser Thematik ist.",0
The primary school pupil is diligent.,Der Grundschüler ist fleißig.,1
"I wish to conclude by thanking Mrs Gayssot, President of the Transport Council of Ministers, for her encouraging comments.","Ich möchte mit einem Dank an Gayssot, die aktuelle Leitung des Verkehrsministerrats, für ihre ermutigenden Worte schließen.",1
The organ donors are diligent.,Die Organspender sind fleißig.,1
The reformer is diligent.,Der Reformer ist fleißig.,1
The newcomers are responsible.,Die Neueinsteiger sind verantwortlich.,1
The invoice recipient is responsible.,der*die Rechnungsempfänger*in ist verantwortlich.,0
"The European Union must therefore support the initiatives by President Andrés Pastrana, aimed at achieving a negotiated peace between his government and the so-called National Liberation Army.","Aus diesem Grund muss die Europäische Union die Initiativen von Präsident Andrés Pastrana unterstützen, die auf einen zwischen seiner Regierung und den Guerillagruppen, den Streitkräften und der so genannten Nationalen Befreiungsarmee, ausgehandelten Frieden gerichtet sind.",0
The pensioner is intelligent.,der*die Pensionär*in ist intelligent.,0
The xylophone players are responsible.,die Xylophonspieler*innen sind verantwortlich.,0
The background actors are intelligent.,Die stummen Rollen sind intelligent.,0
"Finally, I would like to spend a moment on something which, normally speaking, I do not think belongs in a European Parliament, namely the role of a fellow countryman.","Abschließend möchte ich mich kurz zu einer Sache äußern, die meiner Meinung nach normalerweise nicht in das Europäische Parlament gehört, nämlich die Rolle eines Landsmanns.",1
This is a Portuguese initiative that has already been commended by a number of previous speakers.,"Das ist eine portugiesische Initiative, zu der sich bereits mehrere Vorredner lobend geäußert haben.",1
The client is intelligent.,der*die Klient*in ist intelligent.,0
The opinion leader is intelligent.,der*die Meinungsführer*in ist intelligent.,0
"Although the deputy attended the meeting of the Committee on Budgets yesterday, she failed to draw lessons from the credit transfers which were being discussed.","Obgleich die Stellvertretung gestern im Haushaltsausschuss zugegen war, hat sie keine Lehren aus den dort behandelten budgetinternen Mittelübertragungen gezogen.",1
