ID;Europarl_ID;SET;SRC;REF-G;REF-N;GENDER;COMMON;REF-G_ann;G-WORDS
259;ep-en-de-4639;Set-G;Finally, I would like to commend the Commissioner, Mrs Byrne, for her efforts in trying to secure an agreement on how best to move forward on regulating a vast structure for e-commerce transactions now and for the future.;Abschließend möchte ich Frau Byrne als Kommissionsmitglied zu ihren Bemühungen beglückwünschen, Einigung hinsichtlich der Methoden herbeigeführt zu haben, mit denen der riesige Bereich des elektronischen Geschäftsverkehrs jetzt und in Zukunft am besten reguliert werden kann.;Abschließend möchte ich Kommissionsmitglied Byrne als Kommissionsmitglied zu seinen Bemühungen beglückwünschen, Einigung hinsichtlich der Methoden herbeigeführt zu haben, mit denen der riesige Bereich des elektronischen Geschäftsverkehrs jetzt und in Zukunft am besten reguliert werden kann.;F;no;Abschließend möchte ich <G>Frau</G> Byrne als Kommissionsmitglied zu <G>ihren</G> Bemühungen beglückwünschen , Einigung hinsichtlich der Methoden herbeigeführt zu haben , mit denen der riesige Bereich des elektronischen Geschäftsverkehrs jetzt und in Zukunft am besten reguliert werden kann .;Frau & ihren
260;ep-en-de-4670;Set-G;As the delegate, Mrs Van Lancker, emphasises, although social dialogue is important, it must produce tangible results.;Wie die Delegierte, unsere Kollegin Anne van Lancker, betont, ist der soziale Dialog sehr wichtig, muss aber auch konkrete Ergebnisse zeitigen.;Wie Anne van Lancker, ein Mitglied unseres Kollegiums, betont, ist der soziale Dialog sehr wichtig, muss aber auch konkrete Ergebnisse zeitigen.;F;no;Wie <G>die</G> Delegierte , <G>unsere</G> <G>Kollegin</G> Anne van Lancker , betont , ist der soziale Dialog sehr wichtig , muss aber auch konkrete Ergebnisse zeitigen .;die & unsere & Kollegin
261;ep-en-de-4695;Set-G;Madam President, I should like to extend my special thanks both to the delegate, Mrs Van Lancker, and the French Presidency for the excellent cooperation which we have enjoyed to date.;Frau Präsidentin, ich möchte ganz besonders der Delegierten, Frau Van Lancker, aber auch der französischen Präsidentschaft für die bisherige hervorragende Zusammenarbeit danken.;Verehrtes Präsidium, ich möchte ganz besonders dem Delegationsmitglied Van Lancker, aber auch der französischen Präsidentschaft für die bisherige hervorragende Zusammenarbeit danken.;F;no;<G>Frau</G> <G>Präsidentin</G> , ich möchte ganz beson<G>der</G> s der Delegierten , <G>Frau</G> Van Lancker , aber auch der französischen Präsidentschaft für die bisherige hervorragende Zusammenarbeit danken .;Frau & Präsidentin & der & Frau
262;ep-en-de-4797;Set-G;It is a splendid piece of work that Commissioner Monti herself carried out last year.;Kommissarin Monti selbst hat im vergangenen Jahr ein bemerkenswertes Stück Arbeit geleistet.;Das Kommissionsmitglied Monti selbst hat im vergangenen Jahr ein bemerkenswertes Stück Arbeit geleistet.;F;no;<G>Kommissarin</G> Monti selbst hat im vergangenen Jahr ein bemerkenswertes Stück Arbeit geleistet .;Kommissarin
263;ep-en-de-4870;Set-G;In her report, my colleague, Mrs Evans, thanks the Commissioner, Mrs Monti, for having got to grips with the issue of State aid policy.;Im Bericht Evans wird Frau Monti dafür gedankt, dass sie mit fester Hand in die staatliche Beihilfepolitik eingegriffen haben.;Im Bericht Evans wird dem Plenumsmitglied Monti dafür gedankt, dass es mit fester Hand in die staatliche Beihilfepolitik eingegriffen haben.;F;yes;Im Bericht Evans wird <G>Frau</G> Monti dafür gedankt , dass <G>sie</G> mit fester Hand in die staatliche Beihilfepolitik eingegriffen haben .;Frau & sie
264;ep-en-de-5071;Set-G;I therefore believe that with the resolution on which we are voting tomorrow, we are giving a very clear mandate to our two representatives, Mrs Brok and Mrs Tsatsos, to enable them to present a proposal to this end at the Nice Summit.;Aus diesem Grunde glaube ich, dass wir mit der Entschließung, über die wir morgen abstimmen werden, unseren beiden Vertreterinnen, Elmar Brok und Dimitris Tsatsos, ein ganz klares Mandat erteilen, in diesem Sinne einen Vorschlag auf den Tisch von Nizza zu legen.;Aus diesem Grunde glaube ich, dass wir mit der Entschließung, über die wir morgen abstimmen werden, den Vertretungen Elmar Brok und Dimitris Tsatsos ein ganz klares Mandat erteilen, in diesem Sinne einen Vorschlag auf den Tisch von Nizza zu legen.;F;no;Aus diesem Grunde glaube ich , dass wir mit der Entschließung , über die wir morgen abstimmen werden , unseren beiden <G>Vertreterinnen</G> , Elmar Brok und Dimitris Tsatsos , ein ganz klares Mandat erteilen , in diesem Sinne einen Vorschlag auf den Tisch von Nizza zu legen .;Vertreterinnen
265;ep-en-de-5163;Set-G;On the one hand, there is the decision by the Israeli government to put the peace negotiations on hold due to the violence in the area and focus on the creation of a government of national unity with the leader of the opposition, Mrs Sharon.;Auf der einen Seite steht die Entscheidung der Regierung von Israel, die Friedensverhandlungen wegen der Gewaltanwendung in der Zone einzufrieren und seine Bemühungen auf die Bildung einer Notstandsregierung mit der Führerin der Opposition, Frau Sharon, zu konzentrieren.;Auf der einen Seite steht die Entscheidung der Regierung von Israel, die Friedensverhandlungen wegen der Gewaltanwendung in der Zone einzufrieren und seine Bemühungen auf die Bildung einer Notstandsregierung mit der Führung der Opposition in der Person von Sharon, zu konzentrieren.;F;no;Auf <G>der</G> einen Seite steht die Entscheidung der Regierung von Israel , die Friedensverhandlungen wegen der Gewaltanwendung in der Zone einzufrieren und seine Bemühungen auf die Bildung einer Notstandsregierung mit der <G>Führerin</G> der Opposition , <G>Frau</G> Sharon , zu konzentrieren .;der & Führerin & Frau
266;ep-en-de-5377;Set-G;Since the honourable Member said she would vote against, this amendment is repealed.;Weil die Frau Kollegin sagte, sie wollte dagegen stimmen, ist dieser Änderungsantrag hinfällig.;Weil das Mitglied des Kollegiums sagte, es wollte dagegen stimmen, ist dieser Änderungsantrag hinfällig.;F;no;Weil <G>die</G> <G>Frau</G> <G>Kollegin</G> sagte , <G>sie</G> wollte dagegen stimmen , ist dieser Änderungsantrag hinfällig .;die & Frau & Kollegin & sie
267;ep-en-de-5529;Set-G;It is now my great pleasure to welcome to this Chamber a brand new minister from my country, who will be speaking in her capacity as President-in-Office of the Council.;Ich habe nun die große Freude, in unserem Haus eine ganz neue Ministerin aus meinem Land begrüßen zu können, die in ihrer Eigenschaft als amtierende Ratspräsidentin sprechen wird.;Ich habe nun die große Freude, in unserem Haus eine ganz neue ministeriumsleitende Person aus meinem Land begrüßen zu können, die in ihrer Eigenschaft als Ratspräsidentsamtierende sprechen wird.;F;no;Ich habe nun die große Freude , in unserem Haus <G>eine</G> ganz <G>neue</G> <G>Ministerin</G> aus meinem Land begrüßen zu können , <G>die</G> in <G>ihrer</G> Eigenschaft als <G>amtierende</G> <G>Ratspräsidentin</G> sprechen wird .;eine & neue & Ministerin & die & ihrer & amtierende & Ratspräsidentin
268;ep-en-de-5576;Set-G;I would like to pay tribute to the work done by the deputy, Mrs Haug, in trying to resolve some very difficult questions this year because of the immense pressures that have been brought to bear upon the budget at a very late stage.;Ich möchte der Stellvertreterin, Frau Haug, für ihre Arbeit Anerkennung aussprechen, versuchte sie doch, einige äußerst schwierige Fragen zu lösen, die sich in diesem Jahr durch die enormen Sachzwänge ergeben hatten, vor die der Haushalt zu einem recht späten Zeitpunkt gestellt wurde.;Ich möchte der repräsentierenden Person Haug für ihre Arbeit Anerkennung aussprechen, versuchte sie doch, einige äußerst schwierige Fragen zu lösen, die sich in diesem Jahr durch die enormen Sachzwänge ergeben hatten, vor die der Haushalt zu einem recht späten Zeitpunkt gestellt wurde.;F;no;Ich möchte <G>der</G> <G>Stellvertreterin</G> , <G>Frau</G> Haug , für <G>ihre</G> Arbeit Anerkennung aussprechen , versuchte <G>sie</G> doch , einige äußerst schwierige Fragen zu lösen , die sich in diesem Jahr durch die enormen Sachzwänge ergeben hatten , vor die der Haushalt zu einem recht späten Zeitpunkt gestellt wurde .;der & Stellvertreterin & Frau & ihre & sie
269;ep-en-de-560;Set-G;Madam President, I would firstly like to congratulate the deputy on her good report.;Frau Präsidentin! Als erstes möchte ich die Stellvertreterin zu ihrem erschöpfenden Bericht beglückwünschen.;Geehrtes Präsidium! Als erstes möchte ich die Stellvertretung zu ihrem erschöpfenden Bericht beglückwünschen.;F;yes;<G>Frau</G> <G>Präsidentin</G> ! Als erstes möchte ich <G>die</G> <G>Stellvertreterin</G> zu <G>ihrem</G> erschöpfenden Bericht beglückwünschen .;Frau & Präsidentin & die & Stellvertreterin & ihrem
270;ep-en-de-5617;Set-G;I also wish to thank the deputy, Mrs Haug, for her excellent work in preparing the draft budget.;Ich auch möchte der Stellvertreterin Frau Haug für die ausgezeichnete Arbeit danken, die sie bei der Vorbereitung des Haushalts geleistet hat.;Ich möchte ebenfalls der Stellvertretung Haug für die ausgezeichnete Arbeit danken, die sie bei der Vorbereitung des Haushalts geleistet hat.;F;no;Ich auch möchte <G>der</G> <G>Stellvertreterin</G> <G>Frau</G> Haug für die ausgezeichnete Arbeit danken , die <G>sie</G> bei der Vorbereitung des Haushalts geleistet hat .;der & Stellvertreterin & Frau & sie
271;ep-en-de-5648;Set-G;Certainly I commend the good relations we have had with Mrs Ferber as the budget rapporteur.;Ich möchte natürlich das gute Verhältnis zu Frau Ferber, als Haushaltsberichterstatterin, hervorheben.;Ich möchte natürlich das gute Verhältnis zu Ferber in Zusammenhang mit der Haushaltsberichterstattung hervorheben.;F;no;Ich möchte natürlich das gute Verhältnis zu <G>Frau</G> Ferber , als <G>Haushaltsberichterstatterin</G> , hervorheben .;Frau & Haushaltsberichterstatterin
272;ep-en-de-5738;Set-G;Although the deputy attended the meeting of the Committee on Budgets yesterday, she failed to draw lessons from the credit transfers which were being discussed.;Obgleich die Stellvertreterin gestern im Haushaltsausschuss zugegen war, hat sie keine Lehren aus den dort behandelten budgetinternen Mittelübertragungen gezogen.;Obgleich die Stellvertretung gestern im Haushaltsausschuss zugegen war, hat sie keine Lehren aus den dort behandelten budgetinternen Mittelübertragungen gezogen.;F;no;Obgleich <G>die</G> <G>Stellvertreterin</G> gestern im Haushaltsausschuss zugegen war , hat <G>sie</G> keine Lehren aus den dort behandelten budgetinternen Mittelübertragungen gezogen .;die & Stellvertreterin & sie
273;ep-en-de-5809;Set-G;Madam President, I want to thank the President-in-Office for her reply which was very comprehensive.;Frau Präsidentin, ich möchte der amtierenden Ratspräsidentin für ihre sehr ausführliche Antwort danken.;Geehrtes Präsidium, ich möchte der amtierenden Ratspräsidentschaft für ihre sehr ausführliche Antwort danken.;F;no;<G>Frau</G> <G>Präsidentin</G> , ich möchte <G>der</G> amtierenden <G>Ratspräsidentin</G> für ihre sehr ausführliche Antwort danken .;Frau & Präsidentin & der & Ratspräsidentin
274;ep-en-de-5863;Set-G;The communiqués of the G7, the IMFC and the statements of the IMF Director-General, Mrs Köhler, moreover reflect the sympathies that exist in relation to the policy guidelines promoted by France, particularly as regards ordered financial liberalisation and combating money laundering.;In den Kommuniqués der G7, des IMFC und den Erklärungen der Generaldirektorin des IWF, Frau Köhler, widerspiegelt sich im Übrigen die Sensibilität, die gegenüber den von Frankreich vertretenen Orientierungen insbesondere hinsichtlich einer geordneten finanziellen Liberalisierung und der Bekämpfung der Geldwäsche besteht.;In den Kommuniqués der G7, des IMFC und den Erklärungen des Generaldirektorats des IWF, Köhler, widerspiegelt sich im Übrigen die Sensibilität, die gegenüber den von Frankreich vertretenen Orientierungen insbesondere hinsichtlich einer geordneten finanziellen Liberalisierung und der Bekämpfung der Geldwäsche besteht.;F;no;In den Kommuniqués der G7, des IMFC und den Erklärungen <G>der</G> <G>Generaldirektorin</G> des IWF , <G>Frau</G> Köhler , widerspiegelt sich im Übrigen die Sensibilität , die gegenüber den von Frankreich vertretenen Orientierungen insbesondere hinsichtlich einer geordneten finanziellen Liberalisierung und der Bekämpfung der Geldwäsche besteht .;der & Generaldirektorin & Frau
275;ep-en-de-5883;Set-G;Mrs Lipietz, for instance, is too fine an economist not to realise that economics is just another form of political science.;Frau Liepitz z. B. ist eine zu gute Ökonomin, als dass sie nicht wüsste, dass die Ökonomie auch eine politische Wissenschaft ist.;Liepitz z. B. verfügt über extrem viel wirtschaftliche Kompetenz und weiß daher, dass die Ökonomie auch eine politische Wissenschaft ist.;F;no;<G>Frau</G> Liepitz z . B. ist <G>eine</G> zu <G>gute</G> <G>Ökonomin</G> , als dass <G>sie</G> nicht wüsste , dass die Ökonomie auch eine politische Wissenschaft ist .;Frau & eine & gute & Ökonomin & sie
276;ep-en-de-5892;Set-G;Firstly, will she come and speak to us as a militant on a future occasion?;Erstens, werden Sie hier demnächst als eifrige Verfechterin dieser Sache auftreten?;Erstens, werden Sie hier demnächst als stark fürsprechende Person für diese Sache auftreten?;F;yes;Erstens , werden Sie hier demnächst als <G>eifrige</G> <G>Verfechterin</G> dieser Sache auftreten ?;eifrige & Verfechterin
277;ep-en-de-5897;Set-G;I pointed out the reservations which delegate Tobin herself expressed, in the final analysis, regarding her own instrument, particularly in terms of revenue.;Ich habe selbst auf die Vorbehalte hingewiesen, die die Delegierte Tobin letztlich hinsichtlich der von ihr selbst vorgeschlagenen Steuer hatte, vor allem was das Aufkommen betrifft.;Ich habe selbst auf die Vorbehalte hingewiesen, die das Delegationsmitglied Tobin letztlich hinsichtlich der von ihr selbst vorgeschlagenen Steuer hatte, vor allem was das Aufkommen betrifft.;F;no;Ich habe selbst auf die Vorbehalte hingewiesen , die <G>die</G> Delegierte Tobin letztlich hinsichtlich der von <G>ihr</G> selbst vorgeschlagenen Steuer hatte , vor allem was das Aufkommen betrifft .;die & ihr
278;ep-en-de-5921;Set-G;Madam President, I thank the minister for her reply to the first part of my question, but her answer to the second part, which concerned compensation, was not entirely relevant.;Frau Präsidentin! Ich danke der Frau Ministerin, für die Beantwortung des ersten Teils der Frage, aber die Antwort auf den zweiten Teil, bei dem es um die Entschädigungen ging, war nicht erschöpfend.;Geehrtes Präsidium! Ich danke der Ministeriumsführung für die Beantwortung des ersten Teils der Frage, aber die Antwort auf den zweiten Teil, bei dem es um die Entschädigungen ging, war nicht erschöpfend.;F;no;<G>Frau</G> <G>Präsidentin</G> ! Ich danke <G>der</G> <G>Frau</G> <G>Ministerin</G> , für die Beantwortung des ersten Teils der Frage , aber die Antwort auf den zweiten Teil , bei dem es um die Entschädigungen ging , war nicht erschöpfend .;Frau & Präsidentin & der & Frau & Ministerin
